3.745401188473624909e+00,9.450550039422232373e+00,2.385490472848607268e+01,1.838689561352329704e+01,1.505350917316408577e+01,3.987513079299084051e+00,3.986910076643237488e+00,1.539137372443157847e+00,2.174145071261154882e+01,1.511492236181839033e+01,1.778886151313930597e+01,6.016594256332323809e-01,2.433479337228802919e+01,2.089811308824871361e+01,5.395524835195075752e+00,4.632671248415687337e+00,4.672159814574016856e+00,7.693103142226614288e+00,1.320595785904411734e+01,1.088567253429106430e+01,7.367775573189219607e+00,1.538336943629765763e+01,3.574393584539217184e+00,7.390663281618625291e+00,9.246093150580463771e+00,1.148879667366406920e+01,1.971644610306351098e+01,5.078891622197165390e+00,1.294290802857846145e+01,1.489741128978923257e+01,1.248307386238114436e+00,1.527566836577412879e+01,4.350150160420460210e+00,1.713336892870159112e+00,2.380918549957150532e+01,2.422784789510215475e+01,2.029698077114969834e+01,7.702391297572438233e+00,2.528849918397768182e+00,1.719287273104209390e+01,1.109085941172820355e+01,3.138002939357642074e+00,1.246646982101992585e+01,9.467600961186311004e-01,2.282005712020772492e+01,6.556546608238594587e+00,1.665010417708771939e+01,7.879823970473446515e+00,1.308874759768344020e+01,1.375480405182016241e+01,4.708408456376347750e+00,2.432666276235213587e+01,1.946536765226603549e+01,2.357452060734289745e+01,2.245773082892938888e+01,1.503454653851529876e+01,2.313390294381608925e+01,2.299359619536158750e+00,4.986618628716801283e+00,1.217729291001622860e+00,8.220305337319778971e+00,9.803979310475220643e+00,6.870772862585568852e+00,2.080548479703640652e+01,9.005880235577903292e+00,7.110409810422690491e+00,1.365444914719438252e+01,3.610152692607237146e+00,2.014197158708916646e+01,1.950813160232441668e+00,2.475922048325110225e+01,1.939316630065460600e+01,5.054939106592481579e+00,2.250999963282311889e-01,2.047358277960902484e+01,1.775848066442859974e+01,1.831222626926285457e+01,1.936880573538681460e+01,1.938163361590430345e+00,9.048690281844987027e+00,2.983773556366414059e+00,2.166463271512800759e+01,1.566950023892711918e+01,8.359497689554400424e+00,1.676005825388762194e+00,7.861605111129726708e+00,8.216630118906847358e+00,1.832720152668976965e+01,1.602598385211850029e+01,2.226736563264633517e+01,1.189242019728690281e+01,3.076903216695713983e+00,1.791816674881304294e+01,1.910667328366060502e+01,1.411897700747557671e+01,1.936122656710219658e+01,1.243193697734793979e+01,1.315536780278802276e+01,1.077557252720191094e+01,7.225252368405509218e-01,2.784332743070782268e+00
9.507143064099160767e+00,9.064495620718194147e+00,2.346885030978203446e+01,1.800084119481925882e+01,1.466745475446004754e+01,3.601458660595045380e+00,3.600855657939198817e+00,1.153082953739119176e+00,2.135539629390751060e+01,1.472886794311435210e+01,1.740280709443526774e+01,2.156050069291937099e-01,2.394873895358399096e+01,2.051205866954467538e+01,5.009470416491036637e+00,4.246616829711648222e+00,4.286105395869977741e+00,7.307048723522575173e+00,1.281990344034007911e+01,1.049961811558702607e+01,6.981721154485180492e+00,1.499731501759361940e+01,3.188339165835178513e+00,7.004608862914586176e+00,8.860038731876425544e+00,1.110274225496003098e+01,1.933039168435947275e+01,4.692837203493126275e+00,1.255685360987442323e+01,1.451135687108519434e+01,8.622529675340757649e-01,1.488961394707009056e+01,3.964095741716421095e+00,1.327282474166120441e+00,2.342313108086746709e+01,2.384179347639811652e+01,1.991092635244566011e+01,7.316336878868399118e+00,2.142795499693729511e+00,1.680681831233805568e+01,1.070480499302416533e+01,2.751948520653603403e+00,1.208041540231588762e+01,5.607056774145924294e-01,2.243400270150368669e+01,6.170492189534555472e+00,1.626404975838368117e+01,7.493769551769407400e+00,1.270269317897940198e+01,1.336874963311612419e+01,4.322354037672308635e+00,2.394060834364809764e+01,1.907931323356199727e+01,2.318846618863885922e+01,2.207167641022535065e+01,1.464849211981126054e+01,2.274784852511205102e+01,1.913305200832120079e+00,4.600564210012762167e+00,8.316748722975841890e-01,7.834250918615740744e+00,9.417924891771182416e+00,6.484718443881529737e+00,2.041943037833236829e+01,8.619825816873865065e+00,6.724355391718651376e+00,1.326839472849034429e+01,3.224098273903198475e+00,1.975591716838512824e+01,1.564758741528402997e+00,2.437316606454706402e+01,1.900711188195056778e+01,4.668884687888442464e+00,-1.609544223758074821e-01,2.008752836090498661e+01,1.737242624572456151e+01,1.792617185055881635e+01,1.898275131668277638e+01,1.552108942886391674e+00,8.662635863140948800e+00,2.597719137662375388e+00,2.127857829642396936e+01,1.528344582022308096e+01,7.973443270850362197e+00,1.289951406684723523e+00,7.475550692425687593e+00,7.830575700202809131e+00,1.794114710798573142e+01,1.563992943341446207e+01,2.188131121394229694e+01,1.150636577858286458e+01,2.690848797991675312e+00,1.753211233010900472e+01,1.872061886495656680e+01,1.373292258877153849e+01,1.897517214839815836e+01,1.204588255864390156e+01,1.276931338408398453e+01,1.038951810849787272e+01,3.364708181365122508e-01,2.398278324366743597e+00
7.319939418114050689e+00,9.455263747719563128e+00,2.385961843678340344e+01,1.839160932182062780e+01,1.505822288146141652e+01,3.992226787596415249e+00,3.991623784940568687e+00,1.543851080740489046e+00,2.174616442090887958e+01,1.511963607011572108e+01,1.779357522143663672e+01,6.063731339305634682e-01,2.433950708058535994e+01,2.090282679654604436e+01,5.400238543492406507e+00,4.637384956713018092e+00,4.676873522871347610e+00,7.697816850523945043e+00,1.321067156734144810e+01,1.089038624258839505e+01,7.372489281486550361e+00,1.538808314459498838e+01,3.579107292836548382e+00,7.395376989915956045e+00,9.250806858877794525e+00,1.149351038196139996e+01,1.972115981136084173e+01,5.083605330494496144e+00,1.294762173687579221e+01,1.490212499808656332e+01,1.253021094535445634e+00,1.528038207407145954e+01,4.354863868717790965e+00,1.718050601167490310e+00,2.381389920786883607e+01,2.423256160339948551e+01,2.030169447944702910e+01,7.707105005869768988e+00,2.533563626695099380e+00,1.719758643933942466e+01,1.109557312002553431e+01,3.142716647654973272e+00,1.247118352931725660e+01,9.514738044159621877e-01,2.282477082850505568e+01,6.561260316535925341e+00,1.665481788538505015e+01,7.884537678770777269e+00,1.309346130598077096e+01,1.375951776011749317e+01,4.713122164673678505e+00,2.433137647064946663e+01,1.947008136056336625e+01,2.357923431564022820e+01,2.246244453722671963e+01,1.503926024681262952e+01,2.313861665211342000e+01,2.304073327833489948e+00,4.991332337014132037e+00,1.222442999298953836e+00,8.225019045617109725e+00,9.808693018772551397e+00,6.875486570882899606e+00,2.081019850533373727e+01,9.010593943875234046e+00,7.115123518720021245e+00,1.365916285549171327e+01,3.614866400904568344e+00,2.014668529538649722e+01,1.955526868529772866e+00,2.476393419154843301e+01,1.939788000895193676e+01,5.059652814889812333e+00,2.298137046255622762e-01,2.047829648790635559e+01,1.776319437272593049e+01,1.831693997756018533e+01,1.937351944368414536e+01,1.942877069887761543e+00,9.053403990142317781e+00,2.988487264663745258e+00,2.166934642342533834e+01,1.567421394722444994e+01,8.364211397851731178e+00,1.680719533686093392e+00,7.866318819427057463e+00,8.221343827204178112e+00,1.833191523498710040e+01,1.603069756041583105e+01,2.227207934094366593e+01,1.189713390558423356e+01,3.081616924993045181e+00,1.792288045711037370e+01,1.911138699195793578e+01,1.412369071577290747e+01,1.936594027539952734e+01,1.243665068564527054e+01,1.316008151108535351e+01,1.078028623549924170e+01,7.272389451378820091e-01,2.789046451368113466e+00
5.986584841970366000e+00,7.375934056583169252e+00,2.178028874564700956e+01,1.631227963068423392e+01,1.297889319032502264e+01,1.912897096460020041e+00,1.912294093804173478e+00,-5.354786103959061627e-01,1.966683472977248570e+01,1.304030637897932721e+01,1.571424553030024285e+01,-1.472956557205831629e+00,2.226017738944896607e+01,1.882349710540965049e+01,3.320908852356011298e+00,2.558055265576622883e+00,2.597543831734952402e+00,5.618487159387550278e+00,1.113134187620505422e+01,8.811056551452001173e+00,5.293159590350155597e+00,1.330875345345859451e+01,1.499777601700153173e+00,5.316047298779560393e+00,7.171477167741400649e+00,9.414180690825006081e+00,1.764183012022444785e+01,3.004275639358100936e+00,1.086829204573939833e+01,1.282279530695016945e+01,-8.263085966009495742e-01,1.320105238293506567e+01,2.275534177581395756e+00,-3.612790899689048985e-01,2.173456951673244220e+01,2.215323191226309163e+01,1.822236478831063522e+01,5.627775314733373335e+00,4.542339355587041716e-01,1.511825674820303078e+01,9.016243428889140432e+00,1.063386956518578064e+00,1.039185383818086272e+01,-1.127855886720432910e+00,2.074544113736866180e+01,4.481930625399529688e+00,1.457548819424865627e+01,5.805207987634382505e+00,1.101413161484437708e+01,1.168018806898109929e+01,2.633792473537283296e+00,2.225204677951307275e+01,1.739075166942697237e+01,2.149990462450383433e+01,2.038311484609032576e+01,1.295993055567623564e+01,2.105928696097702613e+01,2.247436366970947397e-01,2.912002645877736828e+00,-8.568866918374411501e-01,6.145689354480715849e+00,7.729363327636157521e+00,4.796156879746504842e+00,1.873086881419734340e+01,6.931264252738840170e+00,5.035793827583626481e+00,1.157983316435531940e+01,1.535536709768173136e+00,1.806735560425010334e+01,-1.238028226066223425e-01,2.268460450041203913e+01,1.731855031781554288e+01,2.980323123753417125e+00,-1.849515986510832821e+00,1.839896679676996172e+01,1.568386468158953662e+01,1.623761028642379145e+01,1.729418975254775148e+01,-1.364526212486336654e-01,6.974074299005923905e+00,9.091575735273500491e-01,1.959001673228894447e+01,1.359488425608805606e+01,6.284881706715337302e+00,-3.986101574503018163e-01,5.786989128290661810e+00,6.142014136067784236e+00,1.625258554385070653e+01,1.395136786927943717e+01,2.019274964980727205e+01,9.817804214447839684e+00,1.002287233856649973e+00,1.584355076597397982e+01,1.703205730082154190e+01,1.204436102463651359e+01,1.728661058426313346e+01,1.035732099450887667e+01,1.108075181994895964e+01,8.700956544362847822e+00,-1.352090745998513199e+00,7.097167602317182578e-01
1.560186404424365181e+00,9.143831083346549704e+00,2.354818577241038824e+01,1.808017665744761260e+01,1.474679021708840310e+01,3.680794123223400938e+00,3.680191120567554375e+00,1.232418416367474734e+00,2.143473175653586438e+01,1.480820340574270766e+01,1.748214255706362152e+01,2.949404695575492674e-01,2.402807441621234474e+01,2.059139413217302916e+01,5.088805879119392195e+00,4.325952292340003780e+00,4.365440858498333299e+00,7.386384186150930731e+00,1.289923890296843467e+01,1.057895357821538163e+01,7.061056617113536049e+00,1.507665048022197496e+01,3.267674628463534070e+00,7.083944325542941733e+00,8.939374194504781102e+00,1.118207771758838653e+01,1.940972714698782653e+01,4.772172666121481832e+00,1.263618907250277879e+01,1.459069233371354990e+01,9.415884301624313224e-01,1.496894940969844612e+01,4.043431204344776653e+00,1.406617936794475998e+00,2.350246654349582087e+01,2.392112893902647031e+01,1.999026181507401390e+01,7.395672341496754676e+00,2.222130962322085068e+00,1.688615377496640946e+01,1.078414045565252088e+01,2.831283983281958960e+00,1.215975086494424318e+01,6.400411400429479869e-01,2.251333816413204048e+01,6.249827652162911029e+00,1.634338522101203495e+01,7.573105014397762957e+00,1.278202864160775754e+01,1.344808509574447974e+01,4.401689500300664193e+00,2.401994380627645143e+01,1.915864869619035105e+01,2.326780165126721300e+01,2.215101187285370443e+01,1.472782758243961609e+01,2.282718398774040480e+01,1.992640663460475636e+00,4.679899672641117725e+00,9.110103349259397465e-01,7.913586381244096302e+00,9.497260354399537974e+00,6.564053906509885294e+00,2.049876584096072207e+01,8.699161279502220623e+00,6.803690854347006933e+00,1.334773019111869985e+01,3.303433736531554032e+00,1.983525263101348202e+01,1.644094204156758554e+00,2.445250152717541781e+01,1.908644734457892156e+01,4.748220150516798022e+00,-8.161895974745195237e-02,2.016686382353334039e+01,1.745176170835291529e+01,1.800550731318717013e+01,1.906208677931113016e+01,1.631444405514747231e+00,8.741971325769304357e+00,2.677054600290730946e+00,2.135791375905232314e+01,1.536278128285143652e+01,8.052778733478717754e+00,1.369286869313079080e+00,7.554886155054043151e+00,7.909911162831164688e+00,1.802048257061408520e+01,1.571926489604281763e+01,2.196064667657065073e+01,1.158570124121122014e+01,2.770184260620030869e+00,1.761144779273735850e+01,1.879995432758492058e+01,1.381225805139989404e+01,1.905450761102651214e+01,1.212521802127225712e+01,1.284864884671234009e+01,1.046885357112622827e+01,4.158062807648678083e-01,2.477613786995099154e+00
1.559945203362026467e+00,9.720615542695808742e+00,2.412497023175964728e+01,1.865696111679687164e+01,1.532357467643766213e+01,4.257578582572659087e+00,4.256975579916812968e+00,1.809202875716733105e+00,2.201151621588512342e+01,1.538498786509196670e+01,1.805892701641288056e+01,8.717249289068076390e-01,2.460485887556160378e+01,2.116817859152228820e+01,5.665590338468650344e+00,4.902736751689261929e+00,4.942225317847591448e+00,7.963168645500188880e+00,1.347602336231769371e+01,1.115573803756464066e+01,7.637841076462794199e+00,1.565343493957123400e+01,3.844459087812792220e+00,7.660728784892199883e+00,9.516158653854040139e+00,1.175886217693764557e+01,1.998651160633708557e+01,5.348957125470739982e+00,1.321297353185203782e+01,1.516747679306280894e+01,1.518372889511689694e+00,1.554573386904770516e+01,4.620215663694034802e+00,1.983402396143734370e+00,2.407925100284507991e+01,2.449791339837572934e+01,2.056704627442327293e+01,7.972456800846012825e+00,2.798915421671343218e+00,1.746293823431566850e+01,1.136092491500177992e+01,3.408068442631217110e+00,1.273653532429350221e+01,1.216825599392206358e+00,2.309012262348129951e+01,6.826612111512169179e+00,1.692016968036129398e+01,8.149889473747021995e+00,1.335881310095701657e+01,1.402486955509373878e+01,4.978473959649922342e+00,2.459672826562571046e+01,1.973543315553961008e+01,2.384458611061647204e+01,2.272779633220296347e+01,1.530461204178887513e+01,2.340396844708966384e+01,2.569425122809733786e+00,5.256684131990375874e+00,1.487794794275198118e+00,8.490370840593355339e+00,1.007404481374879701e+01,7.140838365859143444e+00,2.107555030030998111e+01,9.275945738851479661e+00,7.380475313696265083e+00,1.392451465046795889e+01,3.880218195880812182e+00,2.041203709036274105e+01,2.220878663506016704e+00,2.502928598652467684e+01,1.966323180392818060e+01,5.325004609866056171e+00,4.951654996018063914e-01,2.074364828288259943e+01,1.802854616770217433e+01,1.858229177253642916e+01,1.963887123866038920e+01,2.208228864864005381e+00,9.318755785118563395e+00,3.253839059639989095e+00,2.193469821840158218e+01,1.593956574220069555e+01,8.629563192827976792e+00,1.946071328662337452e+00,8.131670614403301300e+00,8.486695622180423726e+00,1.859726702996334424e+01,1.629604935539207489e+01,2.253743113591990976e+01,1.216248570056047917e+01,3.346968719969289019e+00,1.818823225208661754e+01,1.937673878693417961e+01,1.438904251074915308e+01,1.963129207037577117e+01,1.270200248062151616e+01,1.342543330606159913e+01,1.104563803047548731e+01,9.925907401141260689e-01,3.054398246344357304e+00
5.808361216819946105e-01,1.084139701592557792e+01,2.524575170498941645e+01,1.977774259002664081e+01,1.644435614966743131e+01,5.378360055802429152e+00,5.377757053146582145e+00,2.929984348946502948e+00,2.313229768911489259e+01,1.650576933832173410e+01,1.917970848964264974e+01,1.992506402136577259e+00,2.572564034879137296e+01,2.228896006475205738e+01,6.786371811698420409e+00,6.023518224919031994e+00,6.063006791077361513e+00,9.083950118729958945e+00,1.459680483554746289e+01,1.227651951079440984e+01,8.758622549692564263e+00,1.677421641280100317e+01,4.965240561042562284e+00,8.781510258121969059e+00,1.063694012708380932e+01,1.287964365016741475e+01,2.110729307956685474e+01,6.469738598700510046e+00,1.433375500508180700e+01,1.628825826629257634e+01,2.639154362741459536e+00,1.666651534227747433e+01,5.740997136923804867e+00,3.104183869373503768e+00,2.520003247607484909e+01,2.561869487160549852e+01,2.168782774765304211e+01,9.093238274075782002e+00,3.919696894901113282e+00,1.858371970754543767e+01,1.248170638823154910e+01,4.528849915860987174e+00,1.385731679752327139e+01,2.337607072621976201e+00,2.421090409671106869e+01,7.947393584741939243e+00,1.804095115359106316e+01,9.270670946976791171e+00,1.447959457418678575e+01,1.514565102832350796e+01,6.099255432879692407e+00,2.571750973885547964e+01,2.085621462876937926e+01,2.496536758384624122e+01,2.384857780543273265e+01,1.642539351501864431e+01,2.452474992031943302e+01,3.690206596039503850e+00,6.377465605220145939e+00,2.608576267504967738e+00,9.611152313823124516e+00,1.119482628697856619e+01,8.261619839088913508e+00,2.219633177353975029e+01,1.039672721208124884e+01,8.501256786926035147e+00,1.504529612369772806e+01,5.000999669110582246e+00,2.153281856359251023e+01,3.341660136735786324e+00,2.615006745975444602e+01,2.078401327715794977e+01,6.445786083095826235e+00,1.615946972831576067e+00,2.186442975611236861e+01,1.914932764093194351e+01,1.970307324576619834e+01,2.075965271189015837e+01,3.329010338093775445e+00,1.043953725834833257e+01,4.374620532869759160e+00,2.305547969163135136e+01,1.706034721543046473e+01,9.750344666057745968e+00,3.066852801892107294e+00,9.252452087633070477e+00,9.607477095410192902e+00,1.971804850319311342e+01,1.741683082862184406e+01,2.365821260914967894e+01,1.328326717379024835e+01,4.467750193199059083e+00,1.930901372531638671e+01,2.049752026016394879e+01,1.550982398397892226e+01,2.075207354360554035e+01,1.382278395385128533e+01,1.454621477929136830e+01,1.216641950370525649e+01,2.113372213343895911e+00,4.175179719574127368e+00
8.661761457749351578e+00,8.845232752910414220e+00,2.324958744197425631e+01,1.778157832701148067e+01,1.444819188665226761e+01,3.382195792787265454e+00,3.381592790131418891e+00,9.338200859313392499e-01,2.113613342609973245e+01,1.450960507530657218e+01,1.718354422662748959e+01,-3.657860878586216558e-03,2.372947608577621281e+01,2.029279580173689368e+01,4.790207548683256711e+00,4.027353961903868296e+00,4.066842528062197815e+00,7.087785855714795247e+00,1.260064057253229919e+01,1.028035524777924614e+01,6.762458286677400565e+00,1.477805214978583948e+01,2.969076298027398586e+00,6.785345995106806249e+00,8.640775864068645618e+00,1.088347938715225105e+01,1.911112881655169105e+01,4.473574335685346348e+00,1.233759074206664330e+01,1.429209400327741442e+01,6.429900997262958384e-01,1.467035107926231063e+01,3.744832873908641169e+00,1.108019606358340514e+00,2.320386821305968539e+01,2.362253060859033837e+01,1.969166348463787841e+01,7.097074011060619192e+00,1.923532631885949584e+00,1.658755544453027397e+01,1.048554212521638540e+01,2.532685652845823476e+00,1.186115253450810769e+01,3.414428096068125029e-01,2.221473983369590854e+01,5.951229321726775545e+00,1.604478689057589946e+01,7.274506683961627473e+00,1.248343031117162205e+01,1.314948676530834426e+01,4.103091169864528709e+00,2.372134547584031594e+01,1.886005036575421911e+01,2.296920332083107752e+01,2.185241354241757250e+01,1.442922925200348061e+01,2.252858565730426932e+01,1.694042333024340152e+00,4.381301342204982241e+00,6.124120044898042625e-01,7.614988050807960818e+00,9.198662023963402490e+00,6.265455576073749810e+00,2.020016751052458659e+01,8.400562949066085139e+00,6.505092523910871449e+00,1.304913186068256437e+01,3.004835406095418548e+00,1.953665430057734653e+01,1.345495873720623070e+00,2.415390319673928587e+01,1.878784901414278607e+01,4.449621820080662538e+00,-3.802172901835874086e-01,1.986826549309720491e+01,1.715316337791678336e+01,1.770690898275103820e+01,1.876348844887499467e+01,1.332846075078611747e+00,8.443372995333168873e+00,2.378456269854595462e+00,2.105931542861618766e+01,1.506418295241530103e+01,7.754180403042582270e+00,1.070688538876943596e+00,7.256287824617907667e+00,7.611312832395029204e+00,1.772188424017794972e+01,1.542066656560668214e+01,2.166204834613451879e+01,1.128710291077508465e+01,2.471585930183895385e+00,1.731284946230122301e+01,1.850135599714878509e+01,1.351365972096375856e+01,1.875590928059038021e+01,1.182661969083612163e+01,1.255005051627620460e+01,1.017025524069009279e+01,1.172079503287323243e-01,2.179015456558963670e+00
6.011150117432087825e+00,8.555009368290873439e+00,2.295936405735471553e+01,1.749135494239193989e+01,1.415796850203272683e+01,3.091972408167725117e+00,3.091369405511878554e+00,6.435967013117990243e-01,2.084591004148019167e+01,1.421938169068703139e+01,1.689332084200794881e+01,-2.938812454981264422e-01,2.343925270115667203e+01,2.000257241711735645e+01,4.499984164063716818e+00,3.737130577284327959e+00,3.776619143442657478e+00,6.797562471095255354e+00,1.231041718791275841e+01,9.990131863159705361e+00,6.472234902057860673e+00,1.448782876516629869e+01,2.678852913407858249e+00,6.495122610487266357e+00,8.350552479449104837e+00,1.059325600253271027e+01,1.882090543193215382e+01,4.183350951065806456e+00,1.204736735744710252e+01,1.400187061865787364e+01,3.527667151067556128e-01,1.438012769464276985e+01,3.454609489289100832e+00,8.177962217388002886e-01,2.291364482844014816e+01,2.333230722397079759e+01,1.940144010001834118e+01,6.806850626441079299e+00,1.633309247266409248e+00,1.629733205991073675e+01,1.019531874059684462e+01,2.242462268226283140e+00,1.157092914988856691e+01,5.121942498727227733e-02,2.192451644907636776e+01,5.661005937107235653e+00,1.575456350595636046e+01,6.984283299342087581e+00,1.219320692655208127e+01,1.285926338068880348e+01,3.812867785244988372e+00,2.343112209122077871e+01,1.856982698113467833e+01,2.267897993621154029e+01,2.156219015779803172e+01,1.413900586738393983e+01,2.223836227268473209e+01,1.403818948404799816e+00,4.091077957585442348e+00,3.221886198702640369e-01,7.324764666188420925e+00,8.908438639343861709e+00,5.975232191454209918e+00,1.990994412590504936e+01,8.110339564446544358e+00,6.214869139291331557e+00,1.275890847606302358e+01,2.714612021475878212e+00,1.924643091595780930e+01,1.055272489101082733e+00,2.386367981211974509e+01,1.849762562952324885e+01,4.159398435461122645e+00,-6.704406748031276342e-01,1.957804210847766768e+01,1.686293999329724258e+01,1.741668559813149741e+01,1.847326506425545745e+01,1.042622690459071411e+00,8.153149610713628093e+00,2.088232885235055125e+00,2.076909204399665043e+01,1.477395956779576025e+01,7.463957018423042378e+00,7.804651542574033707e-01,6.966064439998367774e+00,7.321089447775489312e+00,1.743166085555841249e+01,1.513044318098714136e+01,2.137182496151497801e+01,1.099687952615554387e+01,2.181362545564355049e+00,1.702262607768168579e+01,1.821113261252924787e+01,1.322343633634421778e+01,1.846568589597083943e+01,1.153639630621658085e+01,1.225982713165666382e+01,9.880031856070552010e+00,-1.730154342908079013e-01,1.888792071939423334e+00
7.080725777960454437e+00,8.861745927599525174e+00,2.326610061666336549e+01,1.779809150170058984e+01,1.446470506134137857e+01,3.398708967476376408e+00,3.398105964820529845e+00,9.503332606204500932e-01,2.115264660078884162e+01,1.452611824999568313e+01,1.720005740131659877e+01,1.285531381052462674e-02,2.374598926046532199e+01,2.030930897642600641e+01,4.806720723372367665e+00,4.043867136592979250e+00,4.083355702751308769e+00,7.104299030403906201e+00,1.261715374722141014e+01,1.029686842246835710e+01,6.778971461366511519e+00,1.479456532447495043e+01,2.985589472716509540e+00,6.801859169795917204e+00,8.657289038757756572e+00,1.089999256184136200e+01,1.912764199124080378e+01,4.490087510374457302e+00,1.235410391675575426e+01,1.430860717796652537e+01,6.595032744154066817e-01,1.468686425395142159e+01,3.761346048597752123e+00,1.124532781047451468e+00,2.322038138774879812e+01,2.363904378327944755e+01,1.970817665932699114e+01,7.113587185749730146e+00,1.940045806575060539e+00,1.660406861921938670e+01,1.050205529990549635e+01,2.549198827534934431e+00,1.187766570919721865e+01,3.579559842959233462e-01,2.223125300838501772e+01,5.967742496415886500e+00,1.606130006526501219e+01,7.291019858650738428e+00,1.249994348586073301e+01,1.316599993999745521e+01,4.119604344553639663e+00,2.373785865052942867e+01,1.887656354044332829e+01,2.298571649552019025e+01,2.186892671710668168e+01,1.444574242669259156e+01,2.254509883199338205e+01,1.710555507713451107e+00,4.397814516894093195e+00,6.289251791789151058e-01,7.631501225497071772e+00,9.215175198652513444e+00,6.281968750762860765e+00,2.021668068521369932e+01,8.417076123755196093e+00,6.521605698599982404e+00,1.306564503537167532e+01,3.021348580784529503e+00,1.955316747526645926e+01,1.362009048409734024e+00,2.417041637142839505e+01,1.880436218883189881e+01,4.466134994769773492e+00,-3.637041154944765653e-01,1.988477866778631764e+01,1.716967655260589254e+01,1.772342215744014737e+01,1.878000162356410740e+01,1.349359249767722702e+00,8.459886170022279828e+00,2.394969444543706416e+00,2.107582860330530039e+01,1.508069612710441199e+01,7.770693577731693225e+00,1.087201713566054551e+00,7.272800999307018621e+00,7.627826007084140159e+00,1.773839741486706245e+01,1.543717974029579310e+01,2.167856152082362797e+01,1.130361608546419561e+01,2.488099104873006340e+00,1.732936263699033574e+01,1.851786917183789782e+01,1.353017289565286951e+01,1.877242245527948938e+01,1.184313286552523259e+01,1.256656369096531556e+01,1.018676841537920374e+01,1.337211250178431676e-01,2.195528631248074625e+00
